file,term,context,classification
reports/36-source-name-sweep.csv,eamptco,"l expected 45B61BF040742C69156DCB6CFE reports/21-reconciliation-v2.md,eamptco,d both WXR files parse as XML. | Input | Parse result | |---|---| | `eamptcoconcre",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,",d both WXR files parse as XML. | Input | Parse result | |---|---| | `eamptcoconcretersmelbourne_WordPress_2026-08-14.xml` | PASS — well-formed XML | | `camden-",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"| PASS — well-formed XML | | `camden- reports/21-reconciliation-v2.md,eamptco,""35A32B9E773884` | Matches the previously recorded immutable hash | | `eamptcoconc",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"35A32B9E773884` | Matches the previously recorded immutable hash | | `eamptcoconcretersmelbourne_WordPress_2026-08-14.xml` | 2,797,640 | `45B61BF040742C69156DCB",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"ml` | 2,797,640 | `45B61BF040742C69156DCB"" reports/22-media-intake.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 6 path eamptcoconcretersmelbourn",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"e.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 6 path eamptcoconcretersmelbourne_WordPress_2026-08-14.xml sha256 45B61BF040742C69156DCB6CFE repo",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"supplied council-crossing-south-west-sydney-"" reports/23-evidence.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"ol_only.png corex-concreters-camden-logo-307.png reports/24-images.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"ebp,Oran park1,14,POINTCOOK,yes 481,pointco"" reports/25-uniqueness.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,".xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/26-intersections.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"8-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/27-wave-plan.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/28-preflight-gate.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"4.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/29-staging-plan.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"6-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/30-schema.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/32-qa-spec.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"eters-camden-logo-422.png,0,,,G"" reports/33-image-replacement-spec.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"8-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 reports/34-coherence.md,eamptco,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcrete",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"co,47A1C8C351DF06AF8033518EC657AC57169294992646B035A32B9E773884 MATCH eamptcoconcretersmelbourne_WordPress_2026-08-14.xml 45B61BF040742C69156DCB6CFE1C5C9B63F0 r",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"oncreters_favicon_512_symbol_only.png` (attachments 306/307/422) and `eamptcoconcr reports/35-site-mark-spec.md,eamptco,oncreters_favicon_512_symbol_only.png` (",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"tachments 306/307/422) and `eamptcoconcr reports/35-site-mark-spec.md,eamptco,oncreters_favicon_512_symbol_only.png` (attachments 306/307/422) and `eamptcoconcr",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,oncreters_favicon_512_symbol_only.png` (attachments 306/307/422) and `eamptcoconcretersmelbourne_WordPress_2026-08-14.xml`. The name appears **6 times in the so,source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"4.xml`. The name appears **6 times in the so reports/handoff-state.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 6 path eamptcoconcretersmelbourn",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"e.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 6 path eamptcoconcretersmelbourne_WordPress_2026-08-14.xml bytes 2797640 expected 45B61B reports/",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"2026-08-14.xml bytes 2797640 expected 45B61B reports/handoff-state.md,eamptco,""ss`. Well-formed. Every page's `_elementor_data` parses as JSON. | | `eamptcoconc",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"ss`. Well-formed. Every page's `_elementor_data` parses as JSON. | | `eamptcoconcretersmelbourne_WordPress_2026-08-14.xml` | Present, well-formed, unmodified. A",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"Present, well-formed, unmodified. A"" reports/run-block-01-summary.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 7 path eamptcoconcretersmelbourn",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"y.md,eamptco,9294992646B035A32B9E773884 result MATCH FILE 2 of 7 path eamptcoconcretersmelbourne_WordPress_2026-08-14.xml sha256 45B61BF040742C69156DCB6CFE scri",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"_2026-08-14.xml sha256 45B61BF040742C69156DCB6CFE scripts/28-gates.py,eamptco,""rt.xml"""" SUPP = ROOT / """"camden-calculator-import.xml"""" SOURCE = ROOT / """"eamptco",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"ml"""" SUPP = ROOT / """"camden-calculator-import.xml"""" SOURCE = ROOT / """"eamptcoconcretersmelbourne_WordPress_2026-08-14.xml"""" BLOCKLIST = [""""Melbourne"""", """"Werrib",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"6-08-14.xml"""" BLOCKLIST = [""""Melbourne"""", """"Werribee"""""" START-HERE.md,eamptco,""Technical authority — Elementor parsing, widget field map, gates | | `eamptcoconc",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"Technical authority — Elementor parsing, widget field map, gates | | `eamptcoconcretersmelbourne_WordPress_2026-08-14.xml` | The source WXR being transformed |""",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"s_2026-08-14.xml` | The source WXR being transformed |"" START-HERE.md,eamptco,ructure: ```bash mkdir -p source build reports lib tests cp ./inputs/eamptcoconcre",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,",ructure: ```bash mkdir -p source build reports lib tests cp ./inputs/eamptcoconcretersmelbourne_WordPress_2026-08-14.xml ./source/ chmod 444 ./source/*.xml ```",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"14.xml ./source/ chmod 444 ./source/*.xml ``` tests/test_roundtrip.py,eamptco,""parse_elementor, serialize_elementor XML_PATH = ROOT / """"source"""" / """"eamptcoconc",source-wxr-filename-reference
reports/36-source-name-sweep.csv,eamptco,"parse_elementor, serialize_elementor XML_PATH = ROOT / """"source"""" / """"eamptcoconcretersmelbourne_WordPress_2026-08-14.xml"""" def _text(node: ET.Element | None)""",source-wxr-filename-reference
reports/36-source-name-sweep.csv,e-t-co,"""""new_filename"""": """"corex-concreters-ca"" build/stage8-image-map.json,e-t-co,"""""": """"https://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/e-t-co-log",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,": """"https://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ploads/2026/07/e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """""" build/stage8-image-map.json,e-t-co,""ploads/2026/07/e-t-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"026/07/e-t-co-logo-transparent.png"""", """""" build/stage8-image-map.json,e-t-co,""ploads/2026/07/e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"sparent.png"""", """""" build/stage8-image-map.json,e-t-co,""ploads/2026/07/e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"ol",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ploads/2026/07/e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"titl""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"titl"" build/stage8-image-map.json,e-t-co,""ld_file"""": """"20",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""""e-t-co-logo-transparent.png"""", """"titl"" build/stage8-image-map.json,e-t-co,""ld_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"old_filename"""": """"e-t-co-log",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"g"""", """"titl"" build/stage8-image-map.json,e-t-co,""ld_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"_file"""": """"2026/07/e-t-co-logo-transparent.png"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title"""": """"e-t-co-logo-transparent"""", """"new_filename"""":""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ng"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title"""": """"e-t-co-logo-transparent"""", """"new_filename"""":"" build/stage8-image-map.json,e-t-co,""ng"""", """"",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"co-logo-transparent"""", """"new_filename"""":"" build/stage8-image-map.json,e-t-co,""ng"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title"""": """"e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ame"""":"" build/stage8-image-map.json,e-t-co,""ng"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title"""": """"e-t-co-logo-transparent"""", """"new_filename"""": """,our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ng"""", """"old_filename"""": """"e-t-co-logo-transparent.png"""", """"title"""": """"e-t-co-logo-transparent"""", """"new_filename"""": """"corex-concreters-camden-logo-468.png"""","" bu",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""corex-concreters-camden-logo-468.png"""","" build/stage8-image-map.json,e-t-co,""s://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/cropped-e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"s://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/cropped-e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-transparent.png",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ropped-e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-transparent.png"" build/stage8-image-map.json,e-t-co,""ropped-e-t-co-logo-transp",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"6/07/cropped-e-t-co-logo-transparent.png"" build/stage8-image-map.json,e-t-co,""ropped-e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"t-co-logo-transparent.png"" build/stage8-image-map.json,e-t-co,""ropped-e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-transparent.png",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ropped-e-t-co-logo-transparent.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-transparent.png"""", """"old_filename"""": """"cropped-e-t-co-logo-transparent.png"""",""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"07/cropped-e-t-co-logo-transparent.png"""", """"old_filename"""": """"cropped-e-t-co-logo-transparent.png"""","" build/stage8-image-map.json,e-t-co,""07/cropped-e-t-co-logo",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""""cropped-e-t-co-logo-transparent.png"""","" build/stage8-image-map.json,e-t-co,""07/cropped-e-t-co-logo-transparent.png"""", """"old_filename"""": """"cropped-e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"go-transparent.png"""","" build/stage8-image-map.json,e-t-co,""07/cropped-e-t-co-logo-transparent.png"""", """"old_filename"""": """"cropped-e-t-co-logo-transparent.png"""",",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"07/cropped-e-t-co-logo-transparent.png"""", """"old_filename"""": """"cropped-e-t-co-logo-transparent.png"""", """"title"""": """"cropped-e-t-co-logo-transparent.png"""", """"new""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"name"""": """"cropped-e-t-co-logo-transparent.png"""", """"title"""": """"cropped-e-t-co-logo-transparent.png"""", """"new"" build/stage8-image-map.json,e-t-co,""lename"""": """"crop",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ped-e-t-co-logo-transparent.png"""", """"new"" build/stage8-image-map.json,e-t-co,""lename"""": """"cropped-e-t-co-logo-transparent.png"""", """"title"""": """"cropped-e-t-co-log",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"png"""", """"new"" build/stage8-image-map.json,e-t-co,""lename"""": """"cropped-e-t-co-logo-transparent.png"""", """"title"""": """"cropped-e-t-co-logo-transparent.png"""", """"new_f",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"name"""": """"cropped-e-t-co-logo-transparent.png"""", """"title"""": """"cropped-e-t-co-logo-transparent.png"""", """"new_filename"""": """"corex-concreters-camden-logo-469.png"""",",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""corex-concreters-camden-logo-469.png"""","" build/stage8-image-map.json,e-t-co,"""""": """"https://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/e-t-co-log",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,": """"https://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ontent/uploads/2026/07/e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """""" build/stage8-image-map.json,e-t-co,""ontent/up",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"-co-logo-512.png"""", """"old_filename"""": """""" build/stage8-image-map.json,e-t-co,""ontent/uploads/2026/07/e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ame"""": """""" build/stage8-image-map.json,e-t-co,""ontent/uploads/2026/07/e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ontent/uploads/2026/07/e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo"" build/stage8-image-map.json,e-t-co,"", """"o",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"go-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo"" build/stage8-image-map.json,e-t-co,"", """"old_file"""": """"2026/07/e-t-co-logo-512",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"logo-512.png"""", """"title"""": """"e-t-co-logo"" build/stage8-image-map.json,e-t-co,"", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"e-t-co-logo-5",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"o-logo"" build/stage8-image-map.json,e-t-co,"", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,""", """"old_file"""": """"2026/07/e-t-co-logo-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo-512"""", """"new_filename"""": """"corex-concreter",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"go-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo-512"""", """"new_filename"""": """"corex-concreter"" build/stage8-image-map.json,e-t-co",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"2"""", """"new_filename"""": """"corex-concreter"" build/stage8-image-map.json,e-t-co,""go-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"build/stage8-image-map.json,e-t-co,""go-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo-512"""", """"new_filename"""": """"corex-concreter",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"go-512.png"""", """"old_filename"""": """"e-t-co-logo-512.png"""", """"title"""": """"e-t-co-logo-512"""", """"new_filename"""": """"corex-concreters-camden-logo-471.png"""", """"new_fil""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"creters-camden-logo-471.png"""", """"new_fil"" build/stage8-image-map.json,e-t-co,""s://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/cropped-e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"s://bestconcretersmelbourne.com.au/wp-content/uploads/2026/07/cropped-e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_file""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"026/07/cropped-e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_file"" build/stage8-image-map.json,e-t-co,""026/07/cropped-e-t-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ropped-e-t-co-logo-512.png"""", """"old_file"" build/stage8-image-map.json,e-t-co,""026/07/cropped-e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"png"""", """"old_file"" build/stage8-image-map.json,e-t-co,""026/07/cropped-e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_filena",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"026/07/cropped-e-t-co-logo-512.png"""", """"old_file"""": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cro",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""""2026/07/cropped-e-t-co-logo-512.png"""", """"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cro"" build/stage8-image-map.json,e-t-co,"": """"2026/07/c",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"-e-t-co-logo-512.png"""", """"title"""": """"cro"" build/stage8-image-map.json,e-t-co,"": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_filename"""": """"cropped-e-t-co-logo",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"tle"""": """"cro"" build/stage8-image-map.json,e-t-co,"": """"2026/07/cropped-e-t-co-logo-512.png"""", """"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cro",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""""2026/07/cropped-e-t-co-logo-512.png"""", """"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cropped-e-t-co-logo-512.png"""", """"new_filename"""": """"cor",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cropped-e-t-co-logo-512.png"""", """"new_filename"""": """"cor"" build/stage8-image-map.json,e-t-co,""""""old_",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"-logo-512.png"""", """"new_filename"""": """"cor"" build/stage8-image-map.json,e-t-co,""""""old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cropped-e-t-co-log",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"""cor"" build/stage8-image-map.json,e-t-co,""""""old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cropped-e-t-co-logo-512.png"""", """"new_filename"""": """"cor",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"old_filename"""": """"cropped-e-t-co-logo-512.png"""", """"title"""": """"cropped-e-t-co-logo-512.png"""", """"new_filename"""": """"corex-concreters-camden-logo-472.png"""", """"new""",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"ss_2026-08-14.xml"""") channel = xml.getroot().find(""""ch"" lib/stage8.py,e-t-co,""elif any(term in stem for term in (""""logo"""", """"favicon"""", """"eandtcologo"""", """"e-t-c",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"y(term in stem for term in (""""logo"""", """"favicon"""", """"eandtcologo"""", """"e-t-co"""")): base = """"corex-concreters-camden-logo"""" else: base = stem"" lib/stage9.py,eampt",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"co_concreters_favicon_512_symbol_only-1.png | | | attachment | 468 | `e-t-co-logo-tra reports/00-inventory.md,e_t_co,s://bestconcretersmelbourne.com.au/wp-conte",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"-14.xml` Total `<item>` elements: 155 | post_ reports/00-inventory.md,e-t-co,o_concreters_favicon_512_symbol_only-1.png | | | attachment | 468 | `e-t-co-logo-tr",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,",o_concreters_favicon_512_symbol_only-1.png | | | attachment | 468 | `e-t-co-logo-transparent` | inherit | e-t-co-logo-transparent | | | attachment | 469 | `cr",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"-1.png | | | attachment | 468 | `e-t-co-logo-transparent` | inherit | e-t-co-logo-transparent | | | attachment | 469 | `cr reports/00-inventory.md,e-t-co,1.png",our-own-reporting-of-the-issue
reports/36-source-name-sweep.csv,e-t-co,"logo-transparent | | | attachment | 469 | `cr reports/00-inventory.md,e-t-co,1.png | | | attachment | 468 | `e-t-co-logo-transparent` | inherit | e-t-co-logo-tr",our-own-reporting-of-the-issue
